username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
izzizhammm;2018-11-21 21:17;0;1;aku x nk ajak eh hmm bahagia sudah;;;;1065247794959593472;https://twitter.com/izzizhammm/status/1065247794959593472
Vheerahma;2018-11-21 21:17;0;0;"Bahagia saat Mrk akhirnya punya nama IKON & saat nama IKONIC diumumin.bahagia saat akhirnya kemarin bisa dateng ke konser mereka. karaokean bareng ,loncat"" bareng sama IKONIC lain di tendor selama 3.5jam Bahagia krn bisa ngerasain sakitnya tenggorokan bareng"".pokoknya aku BAHAGIA";;;;1065247780183072770;https://twitter.com/Vheerahma/status/1065247780183072770
puisinacom;2018-11-21 21:17;0;0;bu, aku menyanyangimu sampai akhir hidupku, meski aku tau aku slalu mengecewakanmu. Maafkan aku yang belum bisa membuatmu bahagia;;;;1065247750210564096;https://twitter.com/puisinacom/status/1065247750210564096
hwangmeinjun;2018-11-21 21:16;0;0;Harus inget dong kalau nggak Jaehyunnya aku sita. Tadi baca ulang terus iseng eh ketemu akun ini hehe. Seneng banget tau, salam kenal ya kak! Mana rumput juga auto bahagia dong akunya.;;;;1065247596929679360;https://twitter.com/hwangmeinjun/status/1065247596929679360
withgotday;2018-11-21 21:16;0;0;kamu tega sekali padaku anjani... aku tadinya bahagia membaca kata-katamu, tapi seketika aku terjatuh dan tidak bisa bangkit melihat meme itu!;;;;1065247581498880000;https://twitter.com/withgotday/status/1065247581498880000
enamharisewindu;2018-11-21 21:16;0;1;Aku senang selama world tour ini mereka ada waktu buat quality time sm keluarga dan temen temennya. Dan bahkan liburan juga. Temen temen mereka di Busan, Toronto, LA pada datang nnton konser mereka huhu Bahagia itu sederhana;;;;1065247579867275264;https://twitter.com/enamharisewindu/status/1065247579867275264
Endria_Asiatu06;2018-11-21 21:16;0;1;Aku yang luka-luka Aku juga yang harus pura-pura bahagia # BudeSumiyati;;;#;1065247533025320965;https://twitter.com/Endria_Asiatu06/status/1065247533025320965
JENNIERxG;2018-11-21 21:15;0;0;Aku juga ingin kamu bahagia https://twitter.com/jisoorxg/status/1065244131172081664 ;;;;1065247397087870976;https://twitter.com/JENNIERxG/status/1065247397087870976
dianaryania;2018-11-21 21:15;0;0;Gara2 gading gisel pada bilang instagram tempat pura pura bahagia Padahal nek aku upload emang beneran bahagia Nek lagi ra bahagia berarti deaktif instagram;;;;1065247390481838085;https://twitter.com/dianaryania/status/1065247390481838085
lidia_an72;2018-11-21 21:15;0;0;Seng aku wedi malah sampeyan mas sing ora isok nerima aku nek ortu trimo sing isok gawe aku bahagia ae;;;;1065247310194438146;https://twitter.com/lidia_an72/status/1065247310194438146
leerzzza;2018-11-21 21:15;0;0;"Dan kelas selesai lebih cepat huhuu aku bahagia tidak pulang malam hari ini :"""") TAPI AKU JAJAN BANYAK BANGET TERUS AKU SEDIH MENGINGATNYA KENAPA AKU JAJAN BANYAK SEKALI";;;;1065247253126819840;https://twitter.com/leerzzza/status/1065247253126819840
cahyanti999;2018-11-21 21:15;1;4;"Bener ini. Aku mesti feeling klo ada temen bolak balik update status ""keluargaku bahagia"" itu mungkin lg bermasalah dan berusaha menyemangati dirinya sendiri. Soalnya aku sendiri malah risih klo dikit2 update ttg kluarga sendiri";;;;1065247228493651968;https://twitter.com/cahyanti999/status/1065247228493651968
Devinaanr;2018-11-21 21:14;0;0;Pengen stop berandai andai tapi kok ya cuma dgn cara itu aku bisa bahagia;;;;1065247024231079941;https://twitter.com/Devinaanr/status/1065247024231079941
Caldaroji;2018-11-21 21:13;0;0;Sama sepertimu senja sore begitu cantik dan indah Dan sama sepertimu Senja ini hanya bisa kukagumi Tak pernah bisa kumiliki Tak perlu bersimpati Karena aku masih bahagia disini Memagumimu https://www.instagram.com/p/BqcgBT-gXVw/?utm_source=ig_twitter_share&igshid=zzceq0mwz50l ;;;;1065246887656214528;https://twitter.com/Caldaroji/status/1065246887656214528
Nrfzrna_;2018-11-21 21:13;0;3;aku tengok emoji makanan ni pun dah rasa lapar cubalah kalau kita touch terus keluar makanannya kan bahagia pic.twitter.com/Sk130VBup7;;;;1065246781246648320;https://twitter.com/Nrfzrna_/status/1065246781246648320
irfanshah_mohd;2018-11-21 21:12;0;0;Lpstu mak aku beli vitamin yg kat farmasi tu mkn lah 10 bulan nnti tgn sdp2 je boleh jadi bahagia dah takyah pakai sarung tgn masa nak nikah;;;;1065246685113110529;https://twitter.com/irfanshah_mohd/status/1065246685113110529
avydvirgyan_;2018-11-21 21:12;0;2;Sing penting koe bahagia sek, aku gampang https://twitter.com/NisaYuan1/status/1044929260954116096 ;;;;1065246576812077056;https://twitter.com/avydvirgyan_/status/1065246576812077056
_organisms;2018-11-21 21:12;1;0;asal kau bahagia asal kau bahagia aku teros sing mbuk kon ngalah. urik.;;;;1065246513285058566;https://twitter.com/_organisms/status/1065246513285058566
dleavess;2018-11-21 21:11;0;0;AKHIRNYA AKU DIFOLLBACKKK @ thestorykids MAKASIH BANYAK MINN AKU BAHAGIA PARAHH pic.twitter.com/UEKE9aJ6Fp;;@;;1065246444460761088;https://twitter.com/dleavess/status/1065246444460761088
